start,node,c,access,out_degree,dist_from_start,auth_fail_rate,remote_ratio,contribution_pct,rtt_cost_A_ms,rtt_cost_B_ms,rtt_cost_C_ms
0,edge_5_300,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_2_54,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_9_255556,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_9_59856,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_52336_59857,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_62791_246693,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_235041_235042,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_9_1052,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_278452_288934,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_278451_278452,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_67029_255556,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_67029_255557,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_191679_191681,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_311769_345650,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,388067,3,3,4,5,0.0,1.0,0.07279786459597185,117.0,219.0,417.0
0,edge_376227_393750,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_290535_350794,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_244858_290535,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_299783_301517,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,340649,3,3,3,17,0.0,1.0,0.07279786459597185,117.0,219.0,417.0
0,edge_387406_392229,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,edge_35570_35572,3,0,0,-1,0.0,0.0,0.07279786459597185,117.0,219.0,417.0
0,4158,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_319901_319905,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,84400,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,357005,2,3,3,2,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,382710,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,174437,2,4,2,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,209836,2,4,2,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,92439,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,242764,2,3,3,3,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,268844,2,3,4,4,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,380855,2,3,3,8,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,14039,2,4,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,155584,2,4,4,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,367425,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,39498,2,4,5,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,235277,2,4,2,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,8211,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,4245,2,4,3,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,117167,2,4,2,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,5247,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,182124,2,4,3,13,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,182123,2,4,3,14,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,83914,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,5288,2,4,4,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,60226,2,6,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,5726,2,3,3,2,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,90,2,4,4,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,1115,2,4,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,251934,2,3,4,7,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,1546,2,4,3,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,36045,2,4,2,9,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,36047,2,4,3,9,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,27552,2,4,2,12,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,24436,2,4,3,13,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,9416,2,4,3,15,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,175893,2,4,3,18,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,335878,2,4,4,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,335471,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,27024,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,340580,2,4,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,184312,2,4,3,13,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,366147,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,156523,2,4,2,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,65646,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,360587,2,3,3,3,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,341167,2,4,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,363876,2,4,2,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,69008,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,30759,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,69010,2,4,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,14910,2,4,3,9,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,234840,2,4,2,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_5_393093,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,252499,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,28819,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,30181,2,4,3,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_442_11404,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,467,2,4,4,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,645,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,560,2,4,2,9,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,59,2,4,5,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,2753,2,4,4,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,375947,2,4,4,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,363360,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,187979,2,4,3,10,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,107642,2,4,4,15,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,7603,2,3,3,16,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,33687,2,4,3,19,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,35159,2,6,2,20,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,158178,2,4,2,21,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,398189,2,4,2,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,280890,2,4,2,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,317115,2,4,2,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,24594,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,161367,2,4,3,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,285260,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,389068,2,3,4,3,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,336875,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,44460,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,1846,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,13617,2,4,1,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_2_4,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,172017,2,3,2,3,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,393317,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,1521,2,4,4,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,365408,2,6,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,36746,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_246693_332113,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,222070,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,329182,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,132782,2,4,3,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,34539,2,4,3,10,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,334641,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,334463,2,4,4,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,12467,2,4,2,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,72700,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,166218,2,4,2,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,259374,2,4,3,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,41141,2,4,3,9,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_9_47,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,350139,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_234_298,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,16303,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,249690,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,1052,2,4,2,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,322689,2,3,3,2,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,314297,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,7257,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,306383,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,125222,2,3,4,3,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,233251,2,4,3,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,191681,2,4,2,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_10_336962,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,311764,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,399443,2,4,2,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,388064,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,393748,2,4,2,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,216720,2,4,3,11,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,283341,2,4,2,13,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,150859,2,4,3,4,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,46159,2,4,4,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,46158,2,4,3,8,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,238375,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,19313,2,4,5,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,45679,2,4,3,6,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,110,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,350794,2,4,2,5,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,23508,2,4,3,7,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,7025,2,4,3,12,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,4563,2,4,3,13,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,226372,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,239646,2,4,4,2,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,387403,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,331048,2,3,2,2,0.0,0.3333,0.0485319097306479,78.0,146.0,278.0
0,52348,2,4,3,3,0.0,0.5,0.0485319097306479,78.0,146.0,278.0
0,edge_10_1034,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314525_319906,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314525_314526,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314526_319904,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314526_319902,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_319902_319905,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_319900_319905,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_319903_319905,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_246985_314525,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_319901_343204,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_314525_343204,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_1917_5287,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_5287_98155,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_12516_362153,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_6_92439,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_90413_120537,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_120538_259173,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7_108,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_268843_354975,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_6_207086,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155583_256394,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155582_155587,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155580_155582,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155584_155588,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_126080_155588,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155581_155586,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155582_155586,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155585_216908,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155581_216908,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155588_283487,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_155583_234328,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_205129_336867,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_229877_229878,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_267805_299890,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_9_276603,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_2_10,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_10_376517,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_4_18747,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_4_207587,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7_126356,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_298077_369982,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_12456_235277,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_4_117167,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_106976_178633,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_45274_312540,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_79185_168784,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_10_392938,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_83911_251712,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_5291_7193,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_5287_5288,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_9_52336,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_385378_387770,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_1115_1117,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_282179_306750,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_344838_354740,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_358967_373919,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_276_96138,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_15416_36045,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_15418_36047,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_24436_27552,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_13892_13894,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_1985_13894,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_13891_13894,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_13893_13894,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_9416_20076,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_150431_175893,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_175893_200293,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_168277_176341,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_176340_271709,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_105_312498,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_280064_312498,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_232984_280064,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_156523_156884,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_5_1532,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_10_270057,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_10_54,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_10_403012,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_288961_341167,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_31205_288961,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_360590_363876,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_27925_30756,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_30758_69010,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_69010_127563,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_52496_69008,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_2_355,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_201175_369684,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_5288_369684,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_252499_392938,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_234837_234840,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7609_385282,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_380770_393093,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_7_9,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_252499_264129,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_442_253425,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_13806_28820,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_13806_26577,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_26579_28818,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_26577_26579,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_28819_28820,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_26580_28819,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_26578_28818,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_26579_28820,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_26576_26579,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_741_3265,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_347_442,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_1058_2197,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_1059_2494,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_166_2494,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_61_1059,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_61_1056,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_25381_37163,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_6_398189,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_6_385989,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_289183_321892,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_289184_317115,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_289184_345673,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_16264_246767,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_16263_285259,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_63537_192496,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_16267_63538,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_398148_400395,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_398148_400315,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_398147_398149,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_172793_172795,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_102630_172795,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_102630_172794,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_108_172017,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_300_1959,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_234_300,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_300_355,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_391888_393317,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_391888_393318,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_391888_393316,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_48_197727,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_66688_74522,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_48490_62791,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_105667_105668,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_6_363883,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_1122_363883,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_334462_334641,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_12467_21855,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_3_5,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,4955,2,2,3,2,0.0,1.0,0.0485319097306479,78.0,146.0,278.0
0,edge_39647_106257,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_106257_143197,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
0,edge_106257_143196,2,0,0,-1,0.0,0.0,0.0485319097306479,78.0,146.0,278.0
