start,node,c,access,out_degree,dist_from_start,auth_fail_rate,contribution_pct
3,edge_4954_248263,10,0,0,-1,0.3,0.11583458820803892
3,edge_4955_388677,10,0,0,-1,0.0,0.11583458820803892
3,381518,9,16,5,3,0.2222222222222222,0.10425112938723503
3,90,9,10,8,4,0.4444444444444444,0.10425112938723503
3,30433,9,9,6,3,0.4444444444444444,0.10425112938723503
3,84591,9,20,8,2,0.0,0.10425112938723503
3,324303,9,10,4,2,0.4444444444444444,0.10425112938723503
3,edge_4955_337155,9,0,0,-1,0.0,0.10425112938723503
3,edge_4954_168338,9,0,0,-1,0.0,0.10425112938723503
3,edge_4955_398533,9,0,0,-1,0.0,0.10425112938723503
3,edge_115533_117579,9,0,0,-1,0.5555555555555556,0.10425112938723503
3,158649,8,8,6,4,0.375,0.09266767056643113
3,391488,8,18,4,2,0.125,0.09266767056643113
3,115534,8,14,4,2,0.25,0.09266767056643113
3,392593,8,11,6,2,0.25,0.09266767056643113
3,edge_4955_293737,8,0,0,-1,0.0,0.09266767056643113
3,edge_4955_365844,8,0,0,-1,0.0,0.09266767056643113
3,edge_4954_391488,8,0,0,-1,0.0,0.09266767056643113
3,edge_4955_136581,8,0,0,-1,0.0,0.09266767056643113
3,edge_4954_117579,8,0,0,-1,0.0,0.09266767056643113
3,edge_36_4955,8,0,0,-1,0.0,0.09266767056643113
3,edge_391488_392476,8,0,0,-1,0.5,0.09266767056643113
3,edge_341195_341202,8,0,0,-1,0.0,0.09266767056643113
3,edge_4954_346426,7,0,0,-1,0.0,0.08108421174562724
3,346426,7,10,6,2,0.14285714285714285,0.08108421174562724
3,6,7,14,9,3,0.14285714285714285,0.08108421174562724
3,176074,7,8,3,2,0.42857142857142855,0.08108421174562724
3,115535,7,12,5,2,0.2857142857142857,0.08108421174562724
3,207897,7,8,5,2,0.42857142857142855,0.08108421174562724
3,229912,7,6,3,2,0.5714285714285714,0.08108421174562724
3,320045,7,9,4,2,0.2857142857142857,0.08108421174562724
3,345521,7,6,3,4,0.5714285714285714,0.08108421174562724
3,6502,7,13,4,2,0.0,0.08108421174562724
3,200118,7,6,3,3,0.5714285714285714,0.08108421174562724
3,edge_4954_335902,7,0,0,-1,0.42857142857142855,0.08108421174562724
3,edge_4955_252070,7,0,0,-1,0.2857142857142857,0.08108421174562724
3,edge_4955_392593,7,0,0,-1,0.0,0.08108421174562724
3,edge_4954_49771,7,0,0,-1,0.2857142857142857,0.08108421174562724
3,293764,6,12,5,2,0.16666666666666666,0.06950075292482336
3,72702,6,12,4,3,0.0,0.06950075292482336
3,12568,6,4,4,3,0.5,0.06950075292482336
3,10,6,12,5,2,0.0,0.06950075292482336
3,388677,6,8,5,2,0.3333333333333333,0.06950075292482336
3,1035,6,10,6,2,0.16666666666666666,0.06950075292482336
3,365262,6,2,1,2,0.6666666666666666,0.06950075292482336
3,117167,6,6,3,2,0.5,0.06950075292482336
3,166,6,8,7,3,0.3333333333333333,0.06950075292482336
3,142460,6,6,3,3,0.5,0.06950075292482336
3,296717,6,6,3,4,0.5,0.06950075292482336
3,334781,6,8,3,2,0.3333333333333333,0.06950075292482336
3,edge_4954_186434,6,0,0,-1,0.0,0.06950075292482336
3,edge_139485_186434,6,0,0,-1,0.5,0.06950075292482336
3,edge_4_381516,6,0,0,-1,0.0,0.06950075292482336
3,edge_4955_293764,6,0,0,-1,0.0,0.06950075292482336
3,edge_4955_380331,6,0,0,-1,0.0,0.06950075292482336
3,edge_4954_229912,6,0,0,-1,0.0,0.06950075292482336
3,edge_4955_293768,6,0,0,-1,0.0,0.06950075292482336
3,edge_49294_115536,6,0,0,-1,0.3333333333333333,0.06950075292482336
3,edge_23789_27517,6,0,0,-1,0.3333333333333333,0.06950075292482336
3,edge_107_168338,6,0,0,-1,0.5,0.06950075292482336
3,238604,5,4,3,4,0.6,0.05791729410401946
3,edge_4955_278553,5,0,0,-1,0.0,0.05791729410401946
3,edge_4_12514,5,0,0,-1,0.4,0.05791729410401946
3,382470,5,6,3,3,0.4,0.05791729410401946
3,1187,5,9,6,3,0.0,0.05791729410401946
3,27748,5,4,3,3,0.6,0.05791729410401946
3,edge_4954_186431,5,0,0,-1,0.0,0.05791729410401946
3,edge_381516_381518,5,0,0,-1,0.0,0.05791729410401946
3,edge_72701_72702,5,0,0,-1,0.4,0.05791729410401946
3,edge_6_5543,5,0,0,-1,0.0,0.05791729410401946
3,edge_55_4955,5,0,0,-1,0.0,0.05791729410401946
3,edge_8_5543,5,0,0,-1,0.0,0.05791729410401946
3,edge_115532_117581,5,0,0,-1,0.4,0.05791729410401946
3,edge_4_167407,5,0,0,-1,0.4,0.05791729410401946
3,edge_4_371141,5,0,0,-1,0.4,0.05791729410401946
3,edge_4954_115534,5,0,0,-1,0.0,0.05791729410401946
3,edge_4954_303746,5,0,0,-1,0.0,0.05791729410401946
3,edge_4_385405,5,0,0,-1,0.4,0.05791729410401946
3,edge_10_208815,5,0,0,-1,0.0,0.05791729410401946
3,edge_30275_30276,5,0,0,-1,0.2,0.05791729410401946
3,371143,4,6,5,2,0.25,0.046333835283215566
3,384078,4,6,4,2,0.0,0.046333835283215566
3,328790,4,8,4,2,0.0,0.046333835283215566
3,edge_4_240058,4,0,0,-1,0.0,0.046333835283215566
3,384076,4,6,3,3,0.25,0.046333835283215566
3,5164,4,8,4,2,0.0,0.046333835283215566
3,261168,4,4,2,3,0.5,0.046333835283215566
3,8,4,8,6,2,0.0,0.046333835283215566
3,205519,4,4,2,2,0.5,0.046333835283215566
3,61028,4,4,2,4,0.5,0.046333835283215566
3,edge_4_143740,4,0,0,-1,0.25,0.046333835283215566
3,303746,4,8,4,2,0.0,0.046333835283215566
3,340722,4,2,1,4,0.75,0.046333835283215566
3,15806,4,4,3,4,0.5,0.046333835283215566
3,290000,4,8,3,2,0.25,0.046333835283215566
3,164250,4,4,2,2,0.75,0.046333835283215566
3,8866,4,6,3,2,0.25,0.046333835283215566
3,312205,4,4,2,4,0.5,0.046333835283215566
3,7956,4,6,4,2,0.25,0.046333835283215566
3,36073,4,8,4,3,0.0,0.046333835283215566
3,10309,4,4,3,2,0.5,0.046333835283215566
3,234,4,4,3,4,0.5,0.046333835283215566
3,178,4,2,2,2,0.75,0.046333835283215566
3,7725,4,8,5,2,0.0,0.046333835283215566
3,385283,4,4,2,2,0.75,0.046333835283215566
3,96826,4,6,4,3,0.25,0.046333835283215566
3,71656,4,8,5,4,0.0,0.046333835283215566
3,341202,4,8,4,2,0.0,0.046333835283215566
3,edge_392593_398533,4,0,0,-1,0.0,0.046333835283215566
3,339134,4,1,2,2,0.75,0.046333835283215566
3,425,4,4,2,2,0.5,0.046333835283215566
3,383,4,4,3,2,0.5,0.046333835283215566
3,112428,4,6,3,4,0.25,0.046333835283215566
3,296720,4,6,4,3,0.25,0.046333835283215566
3,334640,4,4,2,3,0.5,0.046333835283215566
3,edge_4_207897,4,0,0,-1,0.0,0.046333835283215566
3,edge_4_328790,4,0,0,-1,0.0,0.046333835283215566
3,edge_175583_286742,4,0,0,-1,0.25,0.046333835283215566
3,edge_46_381518,4,0,0,-1,0.5,0.046333835283215566
3,edge_342833_381516,4,0,0,-1,0.5,0.046333835283215566
3,edge_337252_346426,4,0,0,-1,0.5,0.046333835283215566
3,edge_4_400395,4,0,0,-1,0.5,0.046333835283215566
3,edge_5_293214,4,0,0,-1,0.25,0.046333835283215566
3,edge_44_4955,4,0,0,-1,0.0,0.046333835283215566
3,edge_4_189148,4,0,0,-1,0.0,0.046333835283215566
3,edge_4954_326062,4,0,0,-1,0.0,0.046333835283215566
3,edge_5_284159,4,0,0,-1,0.5,0.046333835283215566
3,edge_4954_386095,4,0,0,-1,0.0,0.046333835283215566
3,edge_4954_186433,4,0,0,-1,0.0,0.046333835283215566
3,edge_36_93,4,0,0,-1,0.5,0.046333835283215566
3,edge_49292_117581,4,0,0,-1,0.25,0.046333835283215566
3,edge_2751_6502,4,0,0,-1,0.25,0.046333835283215566
3,edge_2758_30276,4,0,0,-1,0.5,0.046333835283215566
3,edge_13801_30276,4,0,0,-1,0.0,0.046333835283215566
3,384077,3,4,2,2,0.3333333333333333,0.03475037646241168
3,edge_2_4,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_89_278553,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_4_393316,3,0,0,-1,0.0,0.03475037646241168
3,110,3,5,6,3,0.0,0.03475037646241168
3,179,3,2,1,2,0.6666666666666666,0.03475037646241168
3,2547,3,4,3,2,0.3333333333333333,0.03475037646241168
3,293768,3,6,3,2,0.3333333333333333,0.03475037646241168
3,367364,3,4,2,2,0.3333333333333333,0.03475037646241168
3,96397,3,2,2,3,0.6666666666666666,0.03475037646241168
3,edge_4954_115536,3,0,0,-1,0.0,0.03475037646241168
3,189148,3,4,3,2,0.3333333333333333,0.03475037646241168
3,59,3,4,1,3,0.3333333333333333,0.03475037646241168
3,242888,3,2,2,4,0.6666666666666666,0.03475037646241168
3,edge_4954_365262,3,0,0,-1,0.0,0.03475037646241168
3,19471,3,4,3,3,0.3333333333333333,0.03475037646241168
3,7447,3,6,4,4,0.0,0.03475037646241168
3,166343,3,6,2,4,0.3333333333333333,0.03475037646241168
3,320238,3,4,3,2,0.3333333333333333,0.03475037646241168
3,41140,3,7,4,2,0.0,0.03475037646241168
3,160332,3,3,3,3,0.3333333333333333,0.03475037646241168
3,182737,3,4,3,4,0.3333333333333333,0.03475037646241168
3,342154,3,5,3,4,0.3333333333333333,0.03475037646241168
3,304371,3,2,2,2,0.6666666666666666,0.03475037646241168
3,1537,3,4,3,8,0.3333333333333333,0.03475037646241168
3,334639,3,2,2,3,0.6666666666666666,0.03475037646241168
3,edge_382714_384078,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_4_364158,3,0,0,-1,0.0,0.03475037646241168
3,edge_286742_373052,3,0,0,-1,0.6666666666666666,0.03475037646241168
3,edge_384076_384079,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_72702_136581,3,0,0,-1,0.0,0.03475037646241168
3,edge_30433_136581,3,0,0,-1,0.0,0.03475037646241168
3,edge_5_205519,3,0,0,-1,0.0,0.03475037646241168
3,edge_5_185277,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_5_154735,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_4954_49295,3,0,0,-1,0.0,0.03475037646241168
3,edge_5_348878,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_5_293768,3,0,0,-1,0.0,0.03475037646241168
3,edge_4_5165,3,0,0,-1,0.0,0.03475037646241168
3,edge_2547_58029,3,0,0,-1,0.6666666666666666,0.03475037646241168
3,edge_4_378090,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_5_342063,3,0,0,-1,0.0,0.03475037646241168
3,edge_5_10,3,0,0,-1,0.0,0.03475037646241168
3,edge_186_324303,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_4_290000,3,0,0,-1,0.0,0.03475037646241168
3,edge_27517_155709,3,0,0,-1,0.0,0.03475037646241168
3,edge_5_46717,3,0,0,-1,0.0,0.03475037646241168
3,edge_4954_41140,3,0,0,-1,0.0,0.03475037646241168
3,edge_5_315711,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_5_126356,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_208814_208815,3,0,0,-1,0.0,0.03475037646241168
3,edge_19471_19804,3,0,0,-1,0.6666666666666666,0.03475037646241168
3,edge_5_334781,3,0,0,-1,0.0,0.03475037646241168
3,edge_51_117167,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_222582_229912,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_49294_117579,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_384458_395447,3,0,0,-1,0.0,0.03475037646241168
3,edge_36_51,3,0,0,-1,0.6666666666666666,0.03475037646241168
3,edge_4_58027,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_49292_49772,3,0,0,-1,0.0,0.03475037646241168
3,edge_7606_341195,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_27748_398533,3,0,0,-1,0.0,0.03475037646241168
3,edge_49771_168338,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_142460_320045,3,0,0,-1,0.0,0.03475037646241168
3,edge_9867_200118,3,0,0,-1,0.3333333333333333,0.03475037646241168
3,edge_7669_30276,3,0,0,-1,0.0,0.03475037646241168
3,edge_30276_51445,3,0,0,-1,0.3333333333333333,0.03475037646241168
4,4,2732,2964,195,0,0.31991215226939973,25.611699634386426
4,5,69,105,69,1,0.2318840579710145,0.6468547857879441
4,6,57,74,52,1,0.2982456140350877,0.5343583013030843
4,46,49,63,38,2,0.32653061224489793,0.45936064497984436
4,116563,46,54,11,1,0.43478260869565216,0.43123652385862943
4,1032,43,54,18,1,0.4418604651162791,0.40311240273741444
4,7669,41,34,7,1,0.6097560975609756,0.38436298865660445
4,1521,40,60,19,1,0.275,0.3749882816161995
4,325020,36,49,6,1,0.3333333333333333,0.33748945345457954
4,89,36,52,39,2,0.2777777777777778,0.33748945345457954
4,226367,35,30,5,1,0.6,0.32811474641417454
4,48,33,54,38,2,0.21212121212121213,0.3093653323333646
4,166,33,49,31,1,0.30303030303030304,0.3093653323333646
4,218982,32,40,5,1,0.4375,0.2999906252929596
4,276603,31,27,9,1,0.5483870967741935,0.2906159182525546
4,225785,31,52,7,1,0.22580645161290322,0.2906159182525546
4,7446,31,58,16,1,0.0967741935483871,0.2906159182525546
4,46370,28,45,12,1,0.14285714285714285,0.26249179713133963
4,236205,28,34,4,2,0.39285714285714285,0.26249179713133963
4,213751,28,30,10,1,0.5,0.26249179713133963
4,12456,27,37,16,1,0.37037037037037035,0.25311709009093464
4,0,27,50,7,1,0.2222222222222222,0.25311709009093464
4,325019,26,36,5,1,0.34615384615384615,0.24374238305052967
4,325018,26,29,7,1,0.46153846153846156,0.24374238305052967
4,1031,26,41,17,1,0.23076923076923078,0.24374238305052967
4,edge_4_58,26,0,0,-1,0.46153846153846156,0.24374238305052967
4,9,25,27,23,2,0.52,0.23436767601012468
4,340969,25,13,4,2,0.64,0.23436767601012468
4,1056,25,14,4,1,0.72,0.23436767601012468
4,edge_4_393383,25,0,0,-1,0.4,0.23436767601012468
4,400395,24,30,6,1,0.375,0.2249929689697197
4,edge_4_48942,24,0,0,-1,0.375,0.2249929689697197
4,218985,24,32,8,1,0.375,0.2249929689697197
4,34,24,35,27,2,0.25,0.2249929689697197
4,167409,24,34,8,1,0.2916666666666667,0.2249929689697197
4,2547,24,31,13,1,0.3333333333333333,0.2249929689697197
4,edge_4_255407,24,0,0,-1,0.0,0.2249929689697197
4,217942,23,36,8,1,0.2608695652173913,0.21561826192931471
4,255407,23,38,3,1,0.2608695652173913,0.21561826192931471
4,367460,23,29,6,1,0.4782608695652174,0.21561826192931471
4,edge_4_217943,23,0,0,-1,0.43478260869565216,0.21561826192931471
4,4943,22,34,14,1,0.2727272727272727,0.20624355488890972
4,321302,22,38,8,2,0.18181818181818182,0.20624355488890972
4,217940,21,30,6,2,0.3333333333333333,0.19686884784850472
4,31936,20,31,7,1,0.35,0.18749414080809976
4,3943,20,19,10,1,0.5,0.18749414080809976
4,383690,20,14,5,2,0.65,0.18749414080809976
4,58027,20,26,6,1,0.4,0.18749414080809976
4,edge_4_293763,20,0,0,-1,0.35,0.18749414080809976
4,edge_4_5164,20,0,0,-1,0.3,0.18749414080809976
4,7668,19,18,6,1,0.47368421052631576,0.17811943376769476
4,51,19,29,19,2,0.2631578947368421,0.17811943376769476
4,7670,19,22,7,1,0.21052631578947367,0.17811943376769476
4,36,19,25,20,1,0.3684210526315789,0.17811943376769476
4,54,19,21,17,2,0.42105263157894735,0.17811943376769476
4,126356,19,24,5,1,0.42105263157894735,0.17811943376769476
4,336961,19,34,8,1,0.15789473684210525,0.17811943376769476
4,396492,19,14,4,3,0.6842105263157895,0.17811943376769476
4,edge_4_18747,19,0,0,-1,0.3684210526315789,0.17811943376769476
4,edge_4_367425,19,0,0,-1,0.0,0.17811943376769476
4,9997,18,33,8,1,0.1111111111111111,0.16874472672728977
4,388677,18,32,7,1,0.2777777777777778,0.16874472672728977
4,282460,18,18,6,1,0.3333333333333333,0.16874472672728977
4,edge_4_344084,18,0,0,-1,0.3333333333333333,0.16874472672728977
4,1520,18,22,4,1,0.5,0.16874472672728977
4,353262,18,24,7,1,0.3888888888888889,0.16874472672728977
4,115877,18,30,6,1,0.16666666666666666,0.16874472672728977
4,336908,18,25,6,1,0.2777777777777778,0.16874472672728977
4,edge_4_400395,18,0,0,-1,0.0,0.16874472672728977
4,edge_4_166342,18,0,0,-1,0.4444444444444444,0.16874472672728977
4,edge_4_243251,18,0,0,-1,0.3888888888888889,0.16874472672728977
4,edge_4_66371,18,0,0,-1,0.3888888888888889,0.16874472672728977
4,137604,17,28,7,1,0.29411764705882354,0.15937001968688477
4,44,17,33,20,1,0.11764705882352941,0.15937001968688477
4,126357,17,29,4,1,0.35294117647058826,0.15937001968688477
4,374880,17,7,2,1,0.7058823529411765,0.15937001968688477
4,234838,17,30,7,1,0.17647058823529413,0.15937001968688477
4,57,17,22,17,2,0.35294117647058826,0.15937001968688477
4,381496,17,20,3,1,0.5882352941176471,0.15937001968688477
4,203258,17,16,2,3,0.5294117647058824,0.15937001968688477
4,edge_4_58029,17,0,0,-1,0.4117647058823529,0.15937001968688477
4,edge_4_126357,17,0,0,-1,0.0,0.15937001968688477
4,edge_4_367460,17,0,0,-1,0.0,0.15937001968688477
4,edge_4_1521,17,0,0,-1,0.0,0.15937001968688477
4,327485,17,15,5,1,0.29411764705882354,0.15937001968688477
4,360244,16,17,6,1,0.4375,0.1499953126464798
4,146195,16,29,15,1,0.1875,0.1499953126464798
4,351245,16,16,5,1,0.5625,0.1499953126464798
4,385405,16,24,6,1,0.25,0.1499953126464798
4,207897,16,20,5,1,0.4375,0.1499953126464798
4,8,16,24,12,1,0.3125,0.1499953126464798
4,167420,16,17,8,2,0.4375,0.1499953126464798
4,271289,16,23,7,1,0.3125,0.1499953126464798
4,edge_4_213751,16,0,0,-1,0.0,0.1499953126464798
4,edge_4_325020,16,0,0,-1,0.0,0.1499953126464798
4,edge_4_213753,16,0,0,-1,0.3125,0.1499953126464798
4,edge_4_96005,16,0,0,-1,0.0,0.1499953126464798
4,edge_4_186422,16,0,0,-1,0.375,0.1499953126464798
4,edge_4_48946,15,0,0,-1,0.3333333333333333,0.1406206056060748
4,1522,15,27,13,1,0.13333333333333333,0.1406206056060748
4,1202,15,20,8,1,0.4,0.1406206056060748
4,348878,15,28,5,1,0.13333333333333333,0.1406206056060748
4,226371,15,12,3,3,0.6,0.1406206056060748
4,367425,15,30,5,1,0.2,0.1406206056060748
4,382710,15,15,5,1,0.5333333333333333,0.1406206056060748
4,286742,15,28,4,1,0.13333333333333333,0.1406206056060748
4,15398,15,10,4,4,0.6666666666666666,0.1406206056060748
4,edge_4_137604,15,0,0,-1,0.0,0.1406206056060748
4,edge_4_5166,15,0,0,-1,0.4,0.1406206056060748
4,edge_4_348520,15,0,0,-1,0.4,0.1406206056060748
4,edge_4_1032,15,0,0,-1,0.0,0.1406206056060748
4,edge_4_7446,15,0,0,-1,0.0,0.1406206056060748
4,edge_4_291932,15,0,0,-1,0.4666666666666667,0.1406206056060748
4,edge_4_331048,14,0,0,-1,0.42857142857142855,0.13124589856566982
4,59,14,16,7,1,0.5,0.13124589856566982
4,197188,14,18,8,1,0.35714285714285715,0.13124589856566982
4,398052,14,21,9,1,0.07142857142857142,0.13124589856566982
4,226370,14,14,5,2,0.5,0.13124589856566982
4,edge_4_143740,14,0,0,-1,0.35714285714285715,0.13124589856566982
4,344633,14,12,3,3,0.5714285714285714,0.13124589856566982
4,13052,14,20,5,1,0.2857142857142857,0.13124589856566982
4,322267,14,18,5,1,0.42857142857142855,0.13124589856566982
4,339133,14,20,5,2,0.42857142857142855,0.13124589856566982
4,edge_4_325018,14,0,0,-1,0.0,0.13124589856566982
4,edge_4_392571,14,0,0,-1,0.35714285714285715,0.13124589856566982
4,edge_4_58028,14,0,0,-1,0.35714285714285715,0.13124589856566982
4,edge_4_204168,14,0,0,-1,0.0,0.13124589856566982
4,edge_4_7670,13,0,0,-1,0.0,0.12187119152526484
4,364158,13,24,6,1,0.15384615384615385,0.12187119152526484
4,122442,13,11,8,2,0.5384615384615384,0.12187119152526484
4,309176,13,19,5,1,0.38461538461538464,0.12187119152526484
4,378848,13,12,5,1,0.38461538461538464,0.12187119152526484
4,369144,13,24,7,1,0.07692307692307693,0.12187119152526484
4,edge_4_324306,13,0,0,-1,0.3076923076923077,0.12187119152526484
4,204168,13,26,6,1,0.07692307692307693,0.12187119152526484
4,371141,13,19,5,1,0.23076923076923078,0.12187119152526484
4,339469,13,26,6,1,0.15384615384615385,0.12187119152526484
4,edge_4_200120,13,0,0,-1,0.3076923076923077,0.12187119152526484
4,31692,13,12,4,2,0.6153846153846154,0.12187119152526484
4,358253,13,9,6,2,0.38461538461538464,0.12187119152526484
4,edge_4_9998,13,0,0,-1,0.3076923076923077,0.12187119152526484
4,edge_4_371845,13,0,0,-1,0.38461538461538464,0.12187119152526484
4,edge_4_2547,13,0,0,-1,0.0,0.12187119152526484
4,edge_4_204167,13,0,0,-1,0.38461538461538464,0.12187119152526484
4,edge_4_31936,13,0,0,-1,0.0,0.12187119152526484
4,edge_4_218982,13,0,0,-1,0.0,0.12187119152526484
4,edge_4_207897,13,0,0,-1,0.0,0.12187119152526484
4,edge_4_388677,13,0,0,-1,0.0,0.12187119152526484
4,edge_4_96059,13,0,0,-1,0.3076923076923077,0.12187119152526484
4,edge_4_322267,13,0,0,-1,0.0,0.12187119152526484
4,edge_4_186391,13,0,0,-1,0.38461538461538464,0.12187119152526484
4,edge_4_282460,12,0,0,-1,0.0,0.11249648448485985
4,360482,12,20,9,1,0.16666666666666666,0.11249648448485985
4,edge_4_173610,12,0,0,-1,0.4166666666666667,0.11249648448485985
4,2342,12,11,7,3,0.5,0.11249648448485985
4,391389,12,6,3,2,0.75,0.11249648448485985
4,7494,12,15,8,1,0.3333333333333333,0.11249648448485985
4,300898,12,25,7,1,0.0,0.11249648448485985
4,4958,12,11,4,1,0.4166666666666667,0.11249648448485985
4,261444,12,12,4,1,0.3333333333333333,0.11249648448485985
4,168065,12,6,4,2,0.6666666666666666,0.11249648448485985
4,edge_4_46370,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_360244,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_276603,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_351245,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_369144,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_31691,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_1520,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_13052,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_350301,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_382713,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_327485,12,0,0,-1,0.0,0.11249648448485985
4,1535,12,12,6,1,0.08333333333333333,0.11249648448485985
4,edge_4_126356,12,0,0,-1,0.0,0.11249648448485985
4,edge_4_166,12,0,0,-1,0.0,0.11249648448485985
4,364469,12,12,5,1,0.08333333333333333,0.11249648448485985
4,371143,11,15,5,1,0.36363636363636365,0.10312177744445486
4,edge_4_58084,11,0,0,-1,0.0,0.10312177744445486
4,32,11,15,7,1,0.18181818181818182,0.10312177744445486
4,388057,11,22,6,1,0.09090909090909091,0.10312177744445486
4,336962,11,25,7,1,0.0,0.10312177744445486
4,edge_4_322226,11,0,0,-1,0.0,0.10312177744445486
4,384471,11,10,4,1,0.5454545454545454,0.10312177744445486
4,235,11,17,12,2,0.2727272727272727,0.10312177744445486
4,2490,11,8,5,3,0.6363636363636364,0.10312177744445486
4,edge_4_9997,11,0,0,-1,0.0,0.10312177744445486
4,edge_325018_325020,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_217942,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_7669,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_309176,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_4957,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_226367,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_358457,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_234838,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_1056,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_339469,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_155356,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_42705,11,0,0,-1,0.2727272727272727,0.10312177744445486
4,edge_4_295548,11,0,0,-1,0.2727272727272727,0.10312177744445486
4,376451,11,7,6,1,0.36363636363636365,0.10312177744445486
4,edge_4_380872,11,0,0,-1,0.2727272727272727,0.10312177744445486
4,edge_4_353262,11,0,0,-1,0.0,0.10312177744445486
4,edge_4_344787,11,0,0,-1,0.2727272727272727,0.10312177744445486
4,edge_4_225785,11,0,0,-1,0.0,0.10312177744445486
4,edge_190570_225785,11,0,0,-1,0.36363636363636365,0.10312177744445486
4,edge_4_328792,11,0,0,-1,0.2727272727272727,0.10312177744445486
4,edge_4_382710,11,0,0,-1,0.0,0.10312177744445486
4,363360,10,10,3,1,0.5,0.09374707040404988
4,748,10,5,4,2,0.7,0.09374707040404988
4,edge_4_32,10,0,0,-1,0.0,0.09374707040404988
4,4957,10,18,7,1,0.2,0.09374707040404988
4,239647,10,17,6,2,0.0,0.09374707040404988
4,12514,10,12,6,1,0.2,0.09374707040404988
4,edge_4_398052,10,0,0,-1,0.0,0.09374707040404988
4,84704,10,12,6,2,0.2,0.09374707040404988
4,155356,10,18,6,1,0.1,0.09374707040404988
4,edge_4_4958,10,0,0,-1,0.0,0.09374707040404988
4,370163,10,8,4,1,0.6,0.09374707040404988
4,edge_4_378848,10,0,0,-1,0.0,0.09374707040404988
4,258524,10,8,4,3,0.6,0.09374707040404988
4,edge_4_339134,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_224780,10,0,0,-1,0.3,0.09374707040404988
4,edge_4_7668,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_384078,10,0,0,-1,0.4,0.09374707040404988
4,165686,10,12,5,1,0.6,0.09374707040404988
4,169121,10,22,9,2,0.0,0.09374707040404988
4,225166,10,10,3,4,0.6,0.09374707040404988
4,10352,10,16,8,5,0.2,0.09374707040404988
4,edge_4_197725,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_325019,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_46369,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_389210,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_271289,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_42703,10,0,0,-1,0.4,0.09374707040404988
4,edge_4_84399,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_1522,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_302011,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_1031,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_217941,10,0,0,-1,0.3,0.09374707040404988
4,edge_0_4,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_336962,10,0,0,-1,0.0,0.09374707040404988
4,edge_4_8,10,0,0,-1,0.0,0.09374707040404988
4,edge_42705_126356,10,0,0,-1,0.6,0.09374707040404988
4,edge_4_286742,10,0,0,-1,0.0,0.09374707040404988
4,edge_328790_336908,10,0,0,-1,0.5,0.09374707040404988
4,edge_336961_342582,10,0,0,-1,0.4,0.09374707040404988
4,edge_4_7494,9,0,0,-1,0.0,0.08437236336364488
