start,node,c,access,out_degree,dist_from_start,auth_fail_rate,contribution_pct,lru_hits,lru_miss,lru_lookups,lru_hit_rate,is_lru_blind
0,edge_122488_211446,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_94214_211446,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_211446_211447,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_94213_94214,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,159585,3,3,4,13,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_142150_290970,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_276688_276689,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_13358_220784,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_13358_220785,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_42625_86133,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_118961_152752,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_243469_271951,3,0,0,-1,0.0,0.025220680958385876,1,2,3,0.3333333333333333,0
0,edge_12225_52179,3,0,0,-1,0.0,0.025220680958385876,3,1,4,0.75,0
0,edge_147255_199365,3,0,0,-1,0.0,0.025220680958385876,0,1,1,0.0,1
0,edge_161584_199365,3,0,0,-1,0.0,0.025220680958385876,0,1,1,0.0,1
0,edge_33423_98869,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,76361,3,3,4,8,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_38847_76361,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,379865,3,3,4,21,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_23073_126488,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_23073_316081,3,0,0,-1,0.0,0.025220680958385876,1,1,2,0.5,0
0,edge_32926_305820,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_93781_359000,3,0,0,-1,0.0,0.025220680958385876,0,1,1,0.0,1
0,edge_332036_349846,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_93781_350879,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_185940_396754,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_4116_283977,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_278154_283977,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_386159_410023,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_34807_293862,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_257162_257164,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_29934_257162,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,33615,3,5,4,18,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_257162_257163,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_73001_220270,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_126567_425068,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_316319_415852,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_63347_259294,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,365923,3,3,2,4,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_84675_417206,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_40876_78778,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_13743_40876,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_23751_78778,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_78778_357915,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_24871_47520,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_83844_184535,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_167171_353247,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_327256_353247,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_353247_355979,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_33834_161990,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_77716_425353,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_2_16803,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_97061_111206,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_97061_128257,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_211364_422185,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_211364_352531,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_275402_336767,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_319770_390354,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_277170_419730,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_232981_292047,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,206831,3,3,4,10,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_153587_328959,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_292286_396942,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_345786_369047,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_2_84203,3,0,0,-1,0.0,0.025220680958385876,0,2,2,0.0,1
0,edge_259385_303148,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_24021_126388,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_332469_332470,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_62579_413091,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,58079,3,4,4,19,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_79874_137858,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_9912_363914,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_193000_404992,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_236469_241173,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_172448_172449,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_29930_172449,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_30188_80574,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_49613_60389,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_162238_424923,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_31553_83428,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_31553_35176,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_6722_11625,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_6722_171016,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_220619_332012,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_220619_333432,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_188710_188711,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_183746_188711,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,66409,3,3,4,47,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_97182_97184,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_76526_325692,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_198166_279751,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
0,edge_43663_312008,3,0,0,-1,0.0,0.025220680958385876,0,0,0,0.0,0
1,1,462,561,66,0,0.2813852813852814,4.062609919099542,115,1,116,0.9913793103448276,0
1,47489,60,67,24,1,0.36666666666666664,0.5276116778051354,2,2,4,0.5,0
1,33762,51,62,5,1,0.29411764705882354,0.4484699261343651,2,2,4,0.5,0
1,15432,51,57,9,1,0.4117647058823529,0.4484699261343651,0,1,1,0.0,1
1,84805,43,64,16,1,0.20930232558139536,0.3781217024270137,3,3,6,0.5,0
1,16408,43,74,31,1,0.11627906976744186,0.3781217024270137,1,4,5,0.2,0
1,21502,40,55,20,1,0.25,0.35174111853675694,2,3,5,0.4,0
1,111769,38,32,10,9,0.39473684210526316,0.3341540626099191,0,0,0,0.0,0
1,47016,37,33,7,4,0.4594594594594595,0.32536053464650017,0,0,0,0.0,0
1,149677,36,30,16,4,0.2777777777777778,0.31656700668308124,0,0,0,0.0,0
1,347518,32,52,6,10,0.1875,0.28139289482940555,0,0,0,0.0,0
1,750,31,40,15,2,0.3548387096774194,0.2725993668659866,0,1,1,0.0,1
1,276631,31,13,2,12,0.6451612903225806,0.2725993668659866,0,0,0,0.0,0
1,206006,31,36,8,4,0.41935483870967744,0.2725993668659866,0,0,0,0.0,0
1,81510,30,55,9,3,0.06666666666666667,0.2638058389025677,0,0,0,0.0,0
1,92739,30,23,6,1,0.3,0.2638058389025677,2,3,5,0.4,0
1,13811,29,31,15,1,0.3448275862068966,0.2550123109391488,3,2,5,0.6,0
1,162722,29,27,8,8,0.5172413793103449,0.2550123109391488,0,0,0,0.0,0
1,9335,29,30,14,1,0.20689655172413793,0.2550123109391488,1,2,3,0.3333333333333333,0
1,208023,28,38,6,4,0.2857142857142857,0.24621878297572986,0,0,0,0.0,0
1,245825,26,36,9,5,0.3076923076923077,0.228631727048892,0,0,0,0.0,0
1,14662,25,33,18,2,0.28,0.21983819908547308,1,2,3,0.3333333333333333,0
1,169616,25,50,3,3,0.0,0.21983819908547308,0,0,0,0.0,0
1,50105,25,20,13,2,0.28,0.21983819908547308,0,0,0,0.0,0
1,14433,25,13,12,7,0.52,0.21983819908547308,0,0,0,0.0,0
1,8085,24,33,14,1,0.2916666666666667,0.21104467112205416,0,4,4,0.0,1
1,103671,24,26,8,3,0.375,0.21104467112205416,0,0,0,0.0,0
1,46588,23,32,13,1,0.2608695652173913,0.20225114315863524,1,1,2,0.5,0
1,8086,23,28,15,1,0.34782608695652173,0.20225114315863524,1,2,3,0.3333333333333333,0
1,358311,23,36,5,9,0.21739130434782608,0.20225114315863524,0,0,0,0.0,0
1,10095,22,29,16,2,0.36363636363636365,0.19345761519521631,0,1,1,0.0,1
1,28673,22,29,13,2,0.3181818181818182,0.19345761519521631,0,1,1,0.0,1
1,84042,22,46,9,1,0.0,0.19345761519521631,0,0,0,0.0,0
1,182408,22,32,4,8,0.22727272727272727,0.19345761519521631,0,0,0,0.0,0
1,212933,22,19,4,6,0.13636363636363635,0.19345761519521631,0,0,0,0.0,0
1,110792,21,34,6,2,0.14285714285714285,0.1846640872317974,4,1,5,0.8,0
1,6229,21,22,9,4,0.5238095238095238,0.1846640872317974,0,0,0,0.0,0
1,108902,21,26,11,15,0.38095238095238093,0.1846640872317974,0,0,0,0.0,0
1,194924,21,31,11,1,0.19047619047619047,0.1846640872317974,1,2,3,0.3333333333333333,0
1,26747,20,25,13,8,0.35,0.17587055926837847,0,0,0,0.0,0
1,173256,20,19,4,1,0.5,0.17587055926837847,0,0,0,0.0,0
1,331420,20,32,7,5,0.15,0.17587055926837847,0,0,0,0.0,0
1,15760,20,23,14,5,0.35,0.17587055926837847,0,0,0,0.0,0
1,266144,20,16,3,3,0.6,0.17587055926837847,0,0,0,0.0,0
1,262054,20,22,9,2,0.2,0.17587055926837847,0,0,0,0.0,0
1,73212,20,32,14,3,0.15,0.17587055926837847,0,1,1,0.0,1
1,224863,20,15,8,2,0.4,0.17587055926837847,0,0,0,0.0,0
1,182409,20,16,3,9,0.2,0.17587055926837847,0,0,0,0.0,0
1,49218,19,24,11,4,0.3157894736842105,0.16707703130495954,0,0,0,0.0,0
1,188293,19,24,12,4,0.21052631578947367,0.16707703130495954,0,0,0,0.0,0
1,239085,19,38,4,17,0.0,0.16707703130495954,0,0,0,0.0,0
1,91970,19,29,11,12,0.15789473684210525,0.16707703130495954,0,0,0,0.0,0
1,130752,18,22,11,3,0.3888888888888889,0.15828350334154062,0,1,1,0.0,1
1,7433,18,21,9,3,0.3888888888888889,0.15828350334154062,0,0,0,0.0,0
1,63580,18,20,8,4,0.3888888888888889,0.15828350334154062,0,0,0,0.0,0
1,95029,18,20,8,2,0.3888888888888889,0.15828350334154062,0,1,1,0.0,1
1,120468,18,31,9,5,0.0,0.15828350334154062,0,0,0,0.0,0
1,84634,18,22,4,3,0.3888888888888889,0.15828350334154062,0,0,0,0.0,0
1,172174,18,24,10,9,0.2777777777777778,0.15828350334154062,0,0,0,0.0,0
1,29998,18,20,3,1,0.4444444444444444,0.15828350334154062,0,1,1,0.0,1
1,43418,18,23,12,4,0.2777777777777778,0.15828350334154062,0,0,0,0.0,0
1,edge_47016_164706,17,0,0,-1,0.0,0.1494899753781217,0,0,0,0.0,0
1,73968,17,22,6,7,0.29411764705882354,0.1494899753781217,0,0,0,0.0,0
1,5915,17,26,4,1,0.23529411764705882,0.1494899753781217,0,1,1,0.0,1
1,272338,17,26,6,5,0.17647058823529413,0.1494899753781217,0,0,0,0.0,0
1,48537,17,14,7,4,0.5882352941176471,0.1494899753781217,0,0,0,0.0,0
1,40548,17,22,4,1,0.4117647058823529,0.1494899753781217,2,1,3,0.6666666666666666,0
1,155277,17,18,5,2,0.47058823529411764,0.1494899753781217,0,0,0,0.0,0
1,124430,17,22,9,3,0.35294117647058826,0.1494899753781217,0,0,0,0.0,0
1,edge_1_33762,17,0,0,-1,0.0,0.1494899753781217,2,2,4,0.5,0
1,113245,17,16,10,3,0.11764705882352941,0.1494899753781217,0,0,0,0.0,0
1,edge_169616_178893,17,0,0,-1,0.0,0.1494899753781217,0,0,0,0.0,0
1,91589,16,10,1,2,0.375,0.14069644741470277,1,1,2,0.5,0
1,202246,16,22,3,3,0.3125,0.14069644741470277,0,0,0,0.0,0
1,79071,16,20,12,3,0.25,0.14069644741470277,0,1,1,0.0,1
1,216896,16,18,7,3,0.4375,0.14069644741470277,0,0,0,0.0,0
1,208052,16,24,4,3,0.25,0.14069644741470277,0,0,0,0.0,0
1,126452,16,20,8,2,0.375,0.14069644741470277,0,0,0,0.0,0
1,edge_1_229958,16,0,0,-1,0.0,0.14069644741470277,8,2,10,0.8,0
1,edge_1_44446,16,0,0,-1,0.4375,0.14069644741470277,1,1,2,0.5,0
1,296417,15,22,5,8,0.26666666666666666,0.13190291945128385,0,0,0,0.0,0
1,288900,15,20,7,7,0.26666666666666666,0.13190291945128385,0,0,0,0.0,0
1,156000,15,19,9,2,0.3333333333333333,0.13190291945128385,0,2,2,0.0,1
1,270144,15,22,8,8,0.26666666666666666,0.13190291945128385,0,0,0,0.0,0
1,31096,15,21,9,1,0.2,0.13190291945128385,0,1,1,0.0,1
1,28674,15,18,9,7,0.4,0.13190291945128385,0,0,0,0.0,0
1,edge_1_92739,15,0,0,-1,0.0,0.13190291945128385,2,3,5,0.4,0
1,edge_182409_229475,15,0,0,-1,0.4,0.13190291945128385,0,0,0,0.0,0
1,edge_13811_91589,14,0,0,-1,0.0,0.12310939148786493,3,1,4,0.75,0
1,404918,14,14,2,3,0.5,0.12310939148786493,0,0,0,0.0,0
1,339620,14,8,3,3,0.7142857142857143,0.12310939148786493,0,0,0,0.0,0
1,edge_236811_276631,14,0,0,-1,0.35714285714285715,0.12310939148786493,0,0,0,0.0,0
1,86507,14,23,10,3,0.14285714285714285,0.12310939148786493,0,1,1,0.0,1
1,147032,14,25,8,5,0.07142857142857142,0.12310939148786493,0,0,0,0.0,0
1,38718,14,22,16,5,0.14285714285714285,0.12310939148786493,0,0,0,0.0,0
1,edge_28072_33762,14,0,0,-1,0.0,0.12310939148786493,2,2,4,0.5,0
1,71644,14,19,11,2,0.21428571428571427,0.12310939148786493,0,0,0,0.0,0
1,19885,14,23,16,2,0.14285714285714285,0.12310939148786493,2,1,3,0.6666666666666666,0
1,266285,14,26,7,3,0.07142857142857142,0.12310939148786493,0,0,0,0.0,0
1,36151,14,18,4,5,0.35714285714285715,0.12310939148786493,0,0,0,0.0,0
1,36156,14,20,8,5,0.21428571428571427,0.12310939148786493,0,0,0,0.0,0
1,330396,14,18,4,10,0.35714285714285715,0.12310939148786493,0,0,0,0.0,0
1,71887,14,16,4,4,0.42857142857142855,0.12310939148786493,0,0,0,0.0,0
1,edge_111342_169616,14,0,0,-1,0.0,0.12310939148786493,0,0,0,0.0,0
1,edge_182264_239085,14,0,0,-1,0.2857142857142857,0.12310939148786493,0,0,0,0.0,0
1,36918,13,19,11,1,0.23076923076923078,0.114315863524446,2,1,3,0.6666666666666666,0
1,edge_1_47489,13,0,0,-1,0.0,0.114315863524446,0,1,1,0.0,1
1,62594,13,18,9,11,0.3076923076923077,0.114315863524446,0,0,0,0.0,0
1,9456,13,13,6,2,0.46153846153846156,0.114315863524446,0,0,0,0.0,0
1,36909,13,17,8,2,0.23076923076923078,0.114315863524446,0,1,1,0.0,1
1,24801,13,12,6,5,0.5384615384615384,0.114315863524446,0,0,0,0.0,0
1,71156,13,14,11,3,0.38461538461538464,0.114315863524446,0,0,0,0.0,0
1,125511,13,11,4,2,0.46153846153846156,0.114315863524446,1,1,2,0.5,0
1,298366,13,9,2,2,0.6153846153846154,0.114315863524446,0,0,0,0.0,0
1,320038,13,10,4,6,0.6153846153846154,0.114315863524446,0,0,0,0.0,0
1,153484,13,18,3,2,0.3076923076923077,0.114315863524446,0,1,1,0.0,1
1,edge_208023_208025,13,0,0,-1,0.38461538461538464,0.114315863524446,0,0,0,0.0,0
1,edge_1_83059,13,0,0,-1,0.3076923076923077,0.114315863524446,0,0,0,0.0,0
1,edge_245825_387926,13,0,0,-1,0.0,0.114315863524446,0,0,0,0.0,0
1,edge_4818_314471,13,0,0,-1,0.3076923076923077,0.114315863524446,0,1,1,0.0,1
1,edge_169616_281854,13,0,0,-1,0.46153846153846156,0.114315863524446,0,0,0,0.0,0
1,53611,12,17,12,2,0.16666666666666666,0.10552233556102708,0,0,0,0.0,0
1,22970,12,17,11,1,0.25,0.10552233556102708,0,0,0,0.0,0
1,310870,12,16,3,3,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,85381,12,12,4,5,0.5,0.10552233556102708,0,0,0,0.0,0
1,189991,12,14,8,6,0.4166666666666667,0.10552233556102708,0,0,0,0.0,0
1,55992,12,16,4,9,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,12238,12,17,8,1,0.25,0.10552233556102708,3,2,5,0.6,0
1,25079,12,15,9,4,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,33126,12,20,14,1,0.08333333333333333,0.10552233556102708,0,1,1,0.0,1
1,314471,12,24,2,2,0.0,0.10552233556102708,0,1,1,0.0,1
1,73315,12,19,9,2,0.16666666666666666,0.10552233556102708,0,0,0,0.0,0
1,39624,12,18,5,2,0.25,0.10552233556102708,0,0,0,0.0,0
1,17927,12,18,5,4,0.25,0.10552233556102708,0,0,0,0.0,0
1,17967,12,16,8,3,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,136520,12,15,8,11,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,16887,12,18,8,4,0.16666666666666666,0.10552233556102708,0,1,1,0.0,1
1,16888,12,19,3,5,0.16666666666666666,0.10552233556102708,0,0,0,0.0,0
1,327679,12,20,4,3,0.16666666666666666,0.10552233556102708,0,0,0,0.0,0
1,49144,12,13,9,4,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,154921,12,16,4,3,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,51059,12,13,6,19,0.4166666666666667,0.10552233556102708,0,0,0,0.0,0
1,edge_1_84805,12,0,0,-1,0.0,0.10552233556102708,1,3,4,0.25,0
1,8005,12,9,7,3,0.3333333333333333,0.10552233556102708,0,0,0,0.0,0
1,edge_209769_212933,12,0,0,-1,0.4166666666666667,0.10552233556102708,0,0,0,0.0,0
1,edge_216830_216831,12,0,0,-1,0.0,0.10552233556102708,0,0,0,0.0,0
1,407565,12,12,2,7,0.0,0.10552233556102708,0,0,0,0.0,0
1,161169,12,9,8,3,0.25,0.10552233556102708,0,0,0,0.0,0
1,222593,11,17,9,5,0.09090909090909091,0.09672880759760816,0,0,0,0.0,0
1,207646,11,12,5,5,0.2727272727272727,0.09672880759760816,0,0,0,0.0,0
1,48481,11,16,12,3,0.18181818181818182,0.09672880759760816,0,1,1,0.0,1
1,46052,11,15,9,5,0.18181818181818182,0.09672880759760816,0,0,0,0.0,0
1,208403,11,18,9,2,0.18181818181818182,0.09672880759760816,0,0,0,0.0,0
1,179100,11,14,8,1,0.36363636363636365,0.09672880759760816,0,1,1,0.0,1
1,93651,11,16,5,6,0.2727272727272727,0.09672880759760816,0,0,0,0.0,0
1,393842,11,21,6,6,0.0,0.09672880759760816,0,0,0,0.0,0
1,21820,11,18,7,10,0.2727272727272727,0.09672880759760816,0,0,0,0.0,0
1,289980,11,8,3,4,0.6363636363636364,0.09672880759760816,0,1,1,0.0,1
1,152010,11,16,5,8,0.2727272727272727,0.09672880759760816,0,0,0,0.0,0
1,6926,11,10,5,10,0.5454545454545454,0.09672880759760816,0,0,0,0.0,0
1,134062,11,12,8,5,0.45454545454545453,0.09672880759760816,0,0,0,0.0,0
1,114921,11,18,10,16,0.0,0.09672880759760816,0,0,0,0.0,0
1,32691,11,14,7,5,0.36363636363636365,0.09672880759760816,0,0,0,0.0,0
1,124022,11,12,3,8,0.45454545454545453,0.09672880759760816,0,0,0,0.0,0
1,edge_1_66243,11,0,0,-1,0.0,0.09672880759760816,1,1,2,0.5,0
1,edge_185773_407565,11,0,0,-1,0.45454545454545453,0.09672880759760816,0,0,0,0.0,0
1,edge_15432_57651,11,0,0,-1,0.36363636363636365,0.09672880759760816,0,0,0,0.0,0
1,edge_15432_29998,11,0,0,-1,0.0,0.09672880759760816,0,1,1,0.0,1
1,98162,10,8,4,5,0.5,0.08793527963418923,0,0,0,0.0,0
1,404917,10,12,2,3,0.5,0.08793527963418923,0,0,0,0.0,0
1,99251,10,11,6,9,0.3,0.08793527963418923,0,0,0,0.0,0
1,164706,10,10,1,5,0.0,0.08793527963418923,0,0,0,0.0,0
1,229958,10,12,1,1,0.4,0.08793527963418923,3,2,5,0.6,0
1,288905,10,16,9,7,0.2,0.08793527963418923,0,0,0,0.0,0
1,76922,10,16,5,4,0.2,0.08793527963418923,0,0,0,0.0,0
1,29820,10,8,4,6,0.6,0.08793527963418923,0,0,0,0.0,0
1,192004,10,14,6,4,0.2,0.08793527963418923,0,0,0,0.0,0
1,92022,10,12,6,5,0.5,0.08793527963418923,0,0,0,0.0,0
1,15004,10,16,11,1,0.2,0.08793527963418923,0,2,2,0.0,1
1,103133,10,16,8,1,0.1,0.08793527963418923,0,0,0,0.0,0
1,111342,10,20,3,2,0.0,0.08793527963418923,0,0,0,0.0,0
1,319786,10,12,6,6,0.3,0.08793527963418923,0,0,0,0.0,0
1,288077,10,14,6,10,0.3,0.08793527963418923,0,0,0,0.0,0
1,19134,10,10,7,2,0.5,0.08793527963418923,0,0,0,0.0,0
1,58212,10,14,4,1,0.2,0.08793527963418923,3,1,4,0.75,0
1,53554,10,15,7,2,0.2,0.08793527963418923,1,1,2,0.5,0
1,183006,10,10,4,13,0.3,0.08793527963418923,0,0,0,0.0,0
1,45753,10,17,9,20,0.1,0.08793527963418923,0,0,0,0.0,0
1,178893,10,20,1,4,0.0,0.08793527963418923,0,0,0,0.0,0
1,41746,10,10,2,3,0.5,0.08793527963418923,0,1,1,0.0,1
1,307236,10,20,4,3,0.0,0.08793527963418923,0,0,0,0.0,0
1,3881,10,9,7,2,0.5,0.08793527963418923,0,0,0,0.0,0
1,268584,10,20,4,8,0.0,0.08793527963418923,0,0,0,0.0,0
1,23737,10,10,7,2,0.5,0.08793527963418923,0,0,0,0.0,0
1,282072,10,8,4,16,0.5,0.08793527963418923,0,0,0,0.0,0
1,294804,10,16,4,17,0.2,0.08793527963418923,0,0,0,0.0,0
1,64530,10,20,9,3,0.0,0.08793527963418923,0,0,0,0.0,0
1,244540,10,14,4,3,0.2,0.08793527963418923,0,0,0,0.0,0
1,104070,10,13,8,2,0.3,0.08793527963418923,0,0,0,0.0,0
1,6567,10,16,9,6,0.2,0.08793527963418923,0,0,0,0.0,0
1,128705,10,8,4,11,0.6,0.08793527963418923,0,0,0,0.0,0
1,edge_21502_92739,10,0,0,-1,0.0,0.08793527963418923,1,3,4,0.25,0
1,edge_1_40548,10,0,0,-1,0.0,0.08793527963418923,2,1,3,0.6666666666666666,0
1,edge_1_86291,10,0,0,-1,0.3,0.08793527963418923,0,1,1,0.0,1
1,edge_1_7741,10,0,0,-1,0.3,0.08793527963418923,2,3,5,0.4,0
1,edge_212933_212934,10,0,0,-1,0.0,0.08793527963418923,0,0,0,0.0,0
1,edge_33762_77551,10,0,0,-1,0.3,0.08793527963418923,0,0,0,0.0,0
1,edge_1_81806,10,0,0,-1,0.4,0.08793527963418923,1,1,2,0.5,0
1,edge_110792_284704,10,0,0,-1,0.0,0.08793527963418923,1,1,2,0.5,0
1,edge_182408_229476,10,0,0,-1,0.3,0.08793527963418923,0,0,0,0.0,0
1,edge_81510_347780,10,0,0,-1,0.2,0.08793527963418923,0,0,0,0.0,0
1,edge_367752_407565,10,0,0,-1,0.0,0.08793527963418923,0,0,0,0.0,0
1,21759,10,7,8,15,0.4,0.08793527963418923,0,0,0,0.0,0
1,48029,10,8,8,4,0.2,0.08793527963418923,0,0,0,0.0,0
1,6580,9,14,8,3,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,164373,9,18,5,1,0.0,0.07914175167077031,1,1,2,0.5,0
1,12021,9,13,7,2,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,56206,9,15,6,2,0.1111111111111111,0.07914175167077031,1,2,3,0.3333333333333333,0
1,212934,9,10,3,6,0.3333333333333333,0.07914175167077031,0,0,0,0.0,0
1,73418,9,14,9,2,0.2222222222222222,0.07914175167077031,0,1,1,0.0,1
1,96500,9,6,5,4,0.5555555555555556,0.07914175167077031,0,0,0,0.0,0
1,189376,9,15,7,5,0.0,0.07914175167077031,0,0,0,0.0,0
1,94892,9,6,1,2,0.6666666666666666,0.07914175167077031,0,0,0,0.0,0
1,75293,9,11,5,6,0.3333333333333333,0.07914175167077031,0,0,0,0.0,0
1,410885,9,17,5,5,0.0,0.07914175167077031,0,0,0,0.0,0
1,183977,9,15,7,6,0.1111111111111111,0.07914175167077031,0,0,0,0.0,0
1,319783,9,8,3,7,0.3333333333333333,0.07914175167077031,0,0,0,0.0,0
1,319785,9,11,4,7,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,92741,9,14,4,2,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,259020,9,14,6,3,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,367752,9,18,4,6,0.0,0.07914175167077031,0,0,0,0.0,0
1,34418,9,12,9,5,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,20320,9,13,8,12,0.2222222222222222,0.07914175167077031,0,0,0,0.0,0
1,82290,9,8,4,3,0.4444444444444444,0.07914175167077031,0,1,1,0.0,1
