start,node,c,access,out_degree,dist_from_start,auth_fail_rate,contribution_pct,lru_hits,lru_miss,lru_lookups,lru_hit_rate,is_lru_blind
2,edge_2_47,34,0,0,-1,0.0,1.3396375098502757,13,1,14,0.9285714285714286,0
2,edge_2_355,31,0,0,-1,0.0,1.2214342001576044,12,1,13,0.9230769230769231,0
2,214486,29,20,2,9,0.6551724137931034,1.1426319936958236,0,0,0,0.0,0
2,193922,29,28,10,7,0.5172413793103449,1.1426319936958236,0,0,0,0.0,0
2,402301,28,32,3,2,0.42857142857142855,1.103230890464933,0,0,0,0.0,0
2,edge_2_4,26,0,0,-1,0.0,1.024428684003152,10,1,11,0.9090909090909091,0
2,214483,21,8,2,9,0.8095238095238095,0.8274231678486997,0,0,0,0.0,0
2,22360,20,16,9,3,0.6,0.7880220646178093,0,0,0,0.0,0
2,8,19,23,12,2,0.3684210526315789,0.7486209613869188,0,0,0,0.0,0
2,5164,19,28,8,3,0.2631578947368421,0.7486209613869188,0,0,0,0.0,0
2,46,18,24,12,2,0.3333333333333333,0.7092198581560284,0,0,0,0.0,0
2,edge_402301_402302,18,0,0,-1,0.5,0.7092198581560284,0,0,0,0.0,0
2,64343,17,27,7,10,0.17647058823529413,0.6698187549251379,0,0,0,0.0,0
2,85669,17,13,5,9,0.5882352941176471,0.6698187549251379,0,0,0,0.0,0
2,53015,16,14,6,6,0.5625,0.6304176516942475,0,0,0,0.0,0
2,64345,15,12,4,10,0.6,0.5910165484633569,0,0,0,0.0,0
2,173185,14,19,8,7,0.2857142857142857,0.5516154452324665,0,0,0,0.0,0
2,5562,14,12,7,2,0.5714285714285714,0.5516154452324665,0,0,0,0.0,0
2,306578,13,18,8,2,0.23076923076923078,0.512214342001576,0,1,1,0.0,1
2,7670,13,8,7,2,0.46153846153846156,0.512214342001576,0,0,0,0.0,0
2,64344,13,19,5,11,0.23076923076923078,0.512214342001576,0,0,0,0.0,0
2,368756,13,11,4,2,0.5384615384615384,0.512214342001576,0,0,0,0.0,0
2,107441,13,16,4,4,0.38461538461538464,0.512214342001576,0,0,0,0.0,0
2,100711,13,11,4,2,0.5384615384615384,0.512214342001576,0,0,0,0.0,0
2,53784,12,5,3,5,0.75,0.4728132387706856,0,0,0,0.0,0
2,140259,12,23,8,8,0.0,0.4728132387706856,0,0,0,0.0,0
2,272416,12,10,3,5,0.5833333333333334,0.4728132387706856,0,0,0,0.0,0
2,144852,12,16,7,8,0.3333333333333333,0.4728132387706856,0,0,0,0.0,0
2,153402,12,10,4,5,0.5,0.4728132387706856,0,0,0,0.0,0
2,64079,12,12,5,3,0.5,0.4728132387706856,0,0,0,0.0,0
2,35,11,16,10,3,0.18181818181818182,0.43341213553979513,0,0,0,0.0,0
2,2198,11,8,3,3,0.6363636363636364,0.43341213553979513,0,0,0,0.0,0
2,edge_86480_193921,11,0,0,-1,0.36363636363636365,0.43341213553979513,0,0,0,0.0,0
2,5726,10,12,7,3,0.4,0.39401103230890466,0,0,0,0.0,0
2,207897,10,12,5,2,0.4,0.39401103230890466,0,0,0,0.0,0
2,193923,10,6,3,8,0.7,0.39401103230890466,0,0,0,0.0,0
2,174788,9,11,6,5,0.2222222222222222,0.3546099290780142,0,0,0,0.0,0
2,126356,9,12,4,2,0.3333333333333333,0.3546099290780142,0,0,0,0.0,0
2,1056,9,12,4,3,0.3333333333333333,0.3546099290780142,0,0,0,0.0,0
2,12606,9,9,5,3,0.4444444444444444,0.3546099290780142,0,0,0,0.0,0
2,edge_140259_214482,9,0,0,-1,0.5555555555555556,0.3546099290780142,0,0,0,0.0,0
2,edge_214482_214486,9,0,0,-1,0.2222222222222222,0.3546099290780142,0,0,0,0.0,0
2,237324,8,8,6,4,0.375,0.31520882584712373,0,0,0,0.0,0
2,260108,8,9,4,2,0.25,0.31520882584712373,0,1,1,0.0,1
2,184669,8,10,4,2,0.375,0.31520882584712373,0,0,0,0.0,0
2,201934,8,6,3,3,0.625,0.31520882584712373,0,0,0,0.0,0
2,272413,8,4,2,7,0.75,0.31520882584712373,0,0,0,0.0,0
2,1091,8,14,5,4,0.125,0.31520882584712373,0,0,0,0.0,0
2,194,8,12,7,3,0.25,0.31520882584712373,0,0,0,0.0,0
2,316050,8,12,7,2,0.125,0.31520882584712373,1,1,2,0.5,0
2,edge_214482_214483,8,0,0,-1,0.625,0.31520882584712373,0,0,0,0.0,0
2,189,7,8,6,5,0.2857142857142857,0.27580772261623326,0,0,0,0.0,0
2,351864,7,3,3,3,0.7142857142857143,0.27580772261623326,0,0,0,0.0,0
2,262156,7,7,7,2,0.14285714285714285,0.27580772261623326,1,1,2,0.5,0
2,209711,7,10,5,3,0.2857142857142857,0.27580772261623326,0,0,0,0.0,0
2,103048,7,10,3,2,0.2857142857142857,0.27580772261623326,0,0,0,0.0,0
2,107440,7,6,3,3,0.5714285714285714,0.27580772261623326,0,0,0,0.0,0
2,53785,7,6,4,7,0.5714285714285714,0.27580772261623326,0,0,0,0.0,0
2,61028,7,14,5,4,0.14285714285714285,0.27580772261623326,0,0,0,0.0,0
2,1089,7,13,8,4,0.0,0.27580772261623326,0,0,0,0.0,0
2,311767,7,8,4,3,0.42857142857142855,0.27580772261623326,0,0,0,0.0,0
2,edge_402300_402301,7,0,0,-1,0.0,0.27580772261623326,0,0,0,0.0,0
2,edge_64344_64345,7,0,0,-1,0.0,0.27580772261623326,0,0,0,0.0,0
2,334229,6,4,3,6,0.6666666666666666,0.2364066193853428,0,0,0,0.0,0
2,1136,6,6,4,6,0.5,0.2364066193853428,0,0,0,0.0,0
2,214485,6,7,3,8,0.3333333333333333,0.2364066193853428,0,0,0,0.0,0
2,193926,6,8,4,8,0.3333333333333333,0.2364066193853428,0,0,0,0.0,0
2,2197,6,10,4,4,0.16666666666666666,0.2364066193853428,0,0,0,0.0,0
2,232907,6,6,4,3,0.5,0.2364066193853428,0,1,1,0.0,1
2,29061,6,7,5,6,0.3333333333333333,0.2364066193853428,0,0,0,0.0,0
2,edge_173185_173186,6,0,0,-1,0.5,0.2364066193853428,0,0,0,0.0,0
2,edge_59_1056,6,0,0,-1,0.5,0.2364066193853428,0,0,0,0.0,0
2,334230,5,6,3,5,0.4,0.19700551615445233,0,0,0,0.0,0
2,324306,5,2,2,2,0.8,0.19700551615445233,0,1,1,0.0,1
2,31623,5,6,4,6,0.4,0.19700551615445233,0,0,0,0.0,0
2,144075,5,7,4,8,0.2,0.19700551615445233,0,0,0,0.0,0
2,48067,5,4,3,10,0.6,0.19700551615445233,0,0,0,0.0,0
2,2547,5,10,5,3,0.0,0.19700551615445233,0,0,0,0.0,0
2,264680,5,6,4,4,0.4,0.19700551615445233,0,0,0,0.0,0
2,104586,5,4,2,6,0.6,0.19700551615445233,0,0,0,0.0,0
2,469,5,6,4,3,0.4,0.19700551615445233,0,0,0,0.0,0
2,162599,5,3,3,4,0.6,0.19700551615445233,0,0,0,0.0,0
2,375855,5,6,4,2,0.4,0.19700551615445233,0,0,0,0.0,0
2,58,5,4,3,3,0.6,0.19700551615445233,0,1,1,0.0,1
2,65646,5,4,3,2,0.4,0.19700551615445233,0,0,0,0.0,0
2,320522,5,8,3,3,0.2,0.19700551615445233,0,0,0,0.0,0
2,401567,5,8,2,3,0.2,0.19700551615445233,0,0,0,0.0,0
2,edge_140259_214486,5,0,0,-1,0.0,0.19700551615445233,0,0,0,0.0,0
2,edge_48069_64343,5,0,0,-1,0.4,0.19700551615445233,0,0,0,0.0,0
2,edge_64343_64344,5,0,0,-1,0.0,0.19700551615445233,0,0,0,0.0,0
2,edge_186392_193921,5,0,0,-1,0.4,0.19700551615445233,0,0,0,0.0,0
2,edge_51_5164,5,0,0,-1,0.4,0.19700551615445233,0,0,0,0.0,0
2,edge_262156_306578,4,0,0,-1,0.0,0.15760441292356187,0,1,1,0.0,1
2,364158,4,8,3,2,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_54_260108,4,0,0,-1,0.0,0.15760441292356187,1,1,2,0.5,0
2,edge_186_7670,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,402300,4,8,3,3,0.0,0.15760441292356187,0,0,0,0.0,0
2,48073,4,3,4,9,0.5,0.15760441292356187,0,0,0,0.0,0
2,48071,4,6,3,10,0.25,0.15760441292356187,0,0,0,0.0,0
2,13792,4,6,3,2,0.25,0.15760441292356187,0,0,0,0.0,0
2,1050,4,4,3,3,0.5,0.15760441292356187,0,0,0,0.0,0
2,1702,4,4,3,7,0.5,0.15760441292356187,0,0,0,0.0,0
2,161311,4,6,3,10,0.0,0.15760441292356187,0,0,0,0.0,0
2,82286,4,6,4,9,0.25,0.15760441292356187,0,0,0,0.0,0
2,193924,4,6,4,9,0.25,0.15760441292356187,0,0,0,0.0,0
2,208272,4,2,2,4,0.75,0.15760441292356187,0,0,0,0.0,0
2,edge_5_306578,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_350300_364158,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_402107_402300,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_173185_214485,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_61028_61030,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_61028_61029,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_184669_323136,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_194_2750,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_6_45481,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,70625,4,3,3,5,0.25,0.15760441292356187,0,0,0,0.0,0
2,edge_4_368756,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_193923_203132,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_193921_193922,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_193922_261183,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_6_126356,4,0,0,-1,0.25,0.15760441292356187,0,0,0,0.0,0
2,edge_5_126356,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_8_5164,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_2198_5164,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,edge_5_401567,4,0,0,-1,0.25,0.15760441292356187,0,0,0,0.0,0
2,edge_6_100711,4,0,0,-1,0.5,0.15760441292356187,0,0,0,0.0,0
2,edge_64079_71322,4,0,0,-1,0.0,0.15760441292356187,0,0,0,0.0,0
2,168404,3,4,3,3,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,243696,3,6,4,6,0.0,0.1182033096926714,0,0,0,0.0,0
2,265218,3,6,3,4,0.0,0.1182033096926714,0,0,0,0.0,0
2,380207,3,5,4,8,0.0,0.1182033096926714,0,0,0,0.0,0
2,58129,3,6,3,11,0.0,0.1182033096926714,0,0,0,0.0,0
2,45481,3,6,3,2,0.0,0.1182033096926714,0,0,0,0.0,0
2,207587,3,6,4,2,0.0,0.1182033096926714,0,0,0,0.0,0
2,1048,3,2,2,4,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,1528,3,5,5,6,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_40159_161311,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,193920,3,2,2,9,0.6666666666666666,0.1182033096926714,0,0,0,0.0,0
2,311764,3,6,3,4,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_234_65646,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,27600,3,3,3,4,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_27600_153402,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,59856,3,4,3,2,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_5_54,3,0,0,-1,0.3333333333333333,0.1182033096926714,1,1,2,0.5,0
2,edge_54_5738,3,0,0,-1,0.0,0.1182033096926714,1,1,2,0.5,0
2,edge_54_207086,3,0,0,-1,0.0,0.1182033096926714,1,1,2,0.5,0
2,edge_9_54,3,0,0,-1,0.6666666666666666,0.1182033096926714,0,1,1,0.0,1
2,edge_184669_209711,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_103048_107440,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_5726_103048,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_232277_265218,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_53784_53786,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_58129_64343,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_64343_64345,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_48069_64345,3,0,0,-1,0.6666666666666666,0.1182033096926714,0,0,0,0.0,0
2,edge_1089_272416,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_104586_272416,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_1091_1092,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_1091_4053,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_70625_385218,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_144852_193922,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_144852_193923,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_85669_161311,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_144852_193921,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_193922_307090,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_82286_85669,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_144852_193926,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_5_5164,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_1535_5164,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,1535,3,3,3,4,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_60_5164,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_12606_93155,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_47_54,3,0,0,-1,0.0,0.1182033096926714,1,1,2,0.5,0
2,edge_5562_7267,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_311767_345650,3,0,0,-1,0.6666666666666666,0.1182033096926714,0,0,0,0.0,0
2,edge_29685_153402,3,0,0,-1,0.3333333333333333,0.1182033096926714,0,0,0,0.0,0
2,edge_22360_107441,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_107440_107441,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
2,edge_100711_155780,3,0,0,-1,0.0,0.1182033096926714,0,0,0,0.0,0
3,3,410,546,8,0,0.21707317073170732,12.44309559939302,99,1,100,0.99,0
3,4954,110,146,28,1,0.32727272727272727,3.338391502276176,19,1,20,0.95,0
3,5,87,107,54,1,0.3793103448275862,2.640364188163885,8,1,9,0.8888888888888888,0
3,edge_2_3,81,0,0,-1,0.3333333333333333,2.4582701062215477,19,1,20,0.95,0
3,4,71,94,45,1,0.30985915492957744,2.154779969650986,9,1,10,0.9,0
3,4955,68,49,21,1,0.29411764705882354,2.063732928679818,15,1,16,0.9375,0
3,edge_1_3,65,0,0,-1,0.0,1.9726858877086495,7,1,8,0.875,0
3,36,63,83,46,2,0.31746031746031744,1.9119878603945373,0,0,0,0.0,0
3,edge_3_34,60,0,0,-1,0.35,1.8209408194233687,15,1,16,0.9375,0
3,edge_3_4955,41,0,0,-1,0.0,1.244309559939302,13,1,14,0.9285714285714286,0
3,edge_3_4,38,0,0,-1,0.0,1.1532625189681336,8,1,9,0.8888888888888888,0
3,edge_3_4954,33,0,0,-1,0.0,1.0015174506828528,14,1,15,0.9333333333333333,0
3,edge_3_235,32,0,0,-1,0.25,0.9711684370257967,9,1,10,0.9,0
3,edge_3_5,28,0,0,-1,0.0,0.849772382397572,5,1,6,0.8333333333333334,0
3,60,27,36,22,3,0.3333333333333333,0.8194233687405159,0,1,1,0.0,1
3,115536,27,23,4,2,0.5555555555555556,0.8194233687405159,0,0,0,0.0,0
3,225170,23,28,5,3,0.391304347826087,0.6980273141122914,0,0,0,0.0,0
3,213559,23,30,7,3,0.34782608695652173,0.6980273141122914,0,0,0,0.0,0
3,363585,22,22,7,4,0.5,0.6676783004552352,0,0,0,0.0,0
3,90,21,29,18,4,0.2857142857142857,0.637329286798179,0,0,0,0.0,0
3,186434,19,34,8,2,0.10526315789473684,0.5766312594840668,5,1,6,0.8333333333333334,0
3,131262,17,19,4,4,0.35294117647058826,0.5159332321699545,0,0,0,0.0,0
3,383,17,15,9,8,0.5294117647058824,0.5159332321699545,0,0,0,0.0,0
3,186898,16,10,4,2,0.6875,0.48558421851289835,2,1,3,0.6666666666666666,0
3,384077,16,14,3,2,0.5625,0.48558421851289835,0,0,0,0.0,0
3,1520,16,16,5,2,0.5,0.48558421851289835,0,1,1,0.0,1
3,30090,16,10,5,10,0.6875,0.48558421851289835,0,0,0,0.0,0
3,48,15,24,16,3,0.2,0.4552352048558422,0,0,0,0.0,0
3,229912,15,16,6,2,0.4666666666666667,0.4552352048558422,1,1,2,0.5,0
3,49293,14,8,6,3,0.6428571428571429,0.424886191198786,0,1,1,0.0,1
3,169840,14,14,6,5,0.42857142857142855,0.424886191198786,0,0,0,0.0,0
3,286742,14,16,5,3,0.42857142857142855,0.424886191198786,0,0,0,0.0,0
3,49,14,15,9,3,0.42857142857142855,0.424886191198786,0,0,0,0.0,0
3,115534,14,14,4,2,0.5,0.424886191198786,0,1,1,0.0,1
3,105323,13,18,6,4,0.3076923076923077,0.3945371775417299,0,1,1,0.0,1
3,230536,13,14,5,3,0.46153846153846156,0.3945371775417299,0,0,0,0.0,0
3,338277,13,16,5,9,0.38461538461538464,0.3945371775417299,0,0,0,0.0,0
3,381516,12,10,4,2,0.5833333333333334,0.36418816388467373,0,0,0,0.0,0
3,edge_4954_186434,12,0,0,-1,0.0,0.36418816388467373,2,2,4,0.5,0
3,edge_4954_49294,12,0,0,-1,0.5,0.36418816388467373,0,1,1,0.0,1
3,edge_139485_186434,12,0,0,-1,0.5833333333333334,0.36418816388467373,0,1,1,0.0,1
3,328790,11,18,6,2,0.18181818181818182,0.3338391502276176,0,1,1,0.0,1
3,375854,11,11,6,2,0.45454545454545453,0.3338391502276176,0,0,0,0.0,0
3,330345,10,12,4,5,0.4,0.30349013657056145,0,0,0,0.0,0
3,340652,10,4,2,2,0.8,0.30349013657056145,0,0,0,0.0,0
3,2970,10,14,9,4,0.3,0.30349013657056145,0,0,0,0.0,0
3,edge_4954_60856,10,0,0,-1,0.5,0.30349013657056145,3,1,4,0.75,0
3,edge_4955_378848,10,0,0,-1,0.3,0.30349013657056145,1,1,2,0.5,0
3,179096,9,12,6,5,0.3333333333333333,0.2731411229135053,0,0,0,0.0,0
3,8,9,14,7,3,0.2222222222222222,0.2731411229135053,0,1,1,0.0,1
3,239197,9,18,5,3,0.0,0.2731411229135053,0,0,0,0.0,0
3,63,9,15,9,3,0.2222222222222222,0.2731411229135053,0,0,0,0.0,0
3,58844,9,12,7,5,0.3333333333333333,0.2731411229135053,0,0,0,0.0,0
3,203916,9,12,7,5,0.3333333333333333,0.2731411229135053,0,0,0,0.0,0
3,117579,8,6,2,2,0.625,0.24279210925644917,0,1,1,0.0,1
3,10309,8,8,3,4,0.5,0.24279210925644917,0,0,0,0.0,0
3,347424,8,6,3,9,0.625,0.24279210925644917,0,0,0,0.0,0
3,42703,8,15,6,2,0.0,0.24279210925644917,0,0,0,0.0,0
3,256430,8,10,4,3,0.375,0.24279210925644917,0,0,0,0.0,0
3,edge_4954_49292,8,0,0,-1,0.0,0.24279210925644917,0,1,1,0.0,1
3,edge_131262_225170,8,0,0,-1,0.0,0.24279210925644917,0,0,0,0.0,0
3,145309,7,8,4,6,0.42857142857142855,0.212443095599393,0,0,0,0.0,0
3,168338,7,10,3,2,0.2857142857142857,0.212443095599393,0,1,1,0.0,1
3,216351,7,8,3,6,0.42857142857142855,0.212443095599393,0,0,0,0.0,0
3,372953,7,2,2,6,0.8571428571428571,0.212443095599393,0,0,0,0.0,0
3,381518,7,10,4,3,0.2857142857142857,0.212443095599393,0,0,0,0.0,0
3,158649,7,7,5,4,0.42857142857142855,0.212443095599393,0,0,0,0.0,0
3,1277,7,10,6,3,0.2857142857142857,0.212443095599393,0,0,0,0.0,0
3,103143,7,4,4,15,0.7142857142857143,0.212443095599393,0,0,0,0.0,0
3,17791,7,6,3,4,0.5714285714285714,0.212443095599393,0,0,0,0.0,0
3,264632,7,4,2,5,0.7142857142857143,0.212443095599393,0,0,0,0.0,0
3,176074,7,8,3,2,0.42857142857142855,0.212443095599393,0,0,0,0.0,0
3,edge_60856_115536,7,0,0,-1,0.2857142857142857,0.212443095599393,0,0,0,0.0,0
3,46717,6,4,2,2,0.6666666666666666,0.18209408194233687,0,0,0,0.0,0
3,400532,6,10,4,4,0.16666666666666666,0.18209408194233687,0,0,0,0.0,0
3,49292,6,10,3,2,0.16666666666666666,0.18209408194233687,0,1,1,0.0,1
3,381,6,8,5,5,0.16666666666666666,0.18209408194233687,0,0,0,0.0,0
3,323666,6,9,5,2,0.0,0.18209408194233687,0,0,0,0.0,0
3,72702,6,12,4,3,0.0,0.18209408194233687,0,0,0,0.0,0
3,6,6,6,7,3,0.5,0.18209408194233687,0,0,0,0.0,0
3,238029,6,2,2,5,0.8333333333333334,0.18209408194233687,0,0,0,0.0,0
3,237423,6,8,3,5,0.3333333333333333,0.18209408194233687,0,1,1,0.0,1
3,38,6,10,7,4,0.0,0.18209408194233687,0,0,0,0.0,0
3,edge_55_4955,6,0,0,-1,0.0,0.18209408194233687,0,1,1,0.0,1
3,edge_34_384077,6,0,0,-1,0.3333333333333333,0.18209408194233687,0,0,0,0.0,0
3,edge_4954_186431,6,0,0,-1,0.0,0.18209408194233687,0,1,1,0.0,1
3,edge_105323_315231,6,0,0,-1,0.5,0.18209408194233687,0,0,0,0.0,0
3,214051,5,6,3,9,0.4,0.15174506828528073,0,0,0,0.0,0
3,384078,5,8,4,2,0.0,0.15174506828528073,0,1,1,0.0,1
3,edge_131262_238858,5,0,0,-1,0.4,0.15174506828528073,0,0,0,0.0,0
3,327829,5,7,3,9,0.2,0.15174506828528073,0,0,0,0.0,0
3,336910,5,8,4,3,0.2,0.15174506828528073,0,1,1,0.0,1
3,154335,5,8,4,5,0.2,0.15174506828528073,0,0,0,0.0,0
3,136581,5,6,3,2,0.4,0.15174506828528073,0,1,1,0.0,1
3,238604,5,4,3,4,0.6,0.15174506828528073,0,1,1,0.0,1
3,84590,5,8,6,3,0.2,0.15174506828528073,0,1,1,0.0,1
3,174667,5,6,3,4,0.4,0.15174506828528073,0,0,0,0.0,0
3,edge_5_1520,5,0,0,-1,0.0,0.15174506828528073,1,1,2,0.5,0
3,edge_4954_335902,5,0,0,-1,0.4,0.15174506828528073,0,0,0,0.0,0
3,edge_4954_373297,5,0,0,-1,0.2,0.15174506828528073,0,2,2,0.0,1
3,edge_49771_168338,5,0,0,-1,0.4,0.15174506828528073,0,0,0,0.0,0
3,edge_107813_239197,5,0,0,-1,0.0,0.15174506828528073,0,0,0,0.0,0
3,edge_225165_225170,5,0,0,-1,0.4,0.15174506828528073,0,0,0,0.0,0
3,edge_18748_42703,5,0,0,-1,0.4,0.15174506828528073,0,0,0,0.0,0
3,edge_222582_229912,5,0,0,-1,0.2,0.15174506828528073,0,1,1,0.0,1
3,edge_72701_72702,5,0,0,-1,0.4,0.15174506828528073,0,0,0,0.0,0
3,edge_237423_304829,5,0,0,-1,0.6,0.15174506828528073,0,1,1,0.0,1
3,edge_213559_213561,5,0,0,-1,0.2,0.15174506828528073,0,0,0,0.0,0
3,edge_75808_338277,5,0,0,-1,0.0,0.15174506828528073,0,0,0,0.0,0
3,371143,4,6,4,2,0.25,0.12139605462822459,0,0,0,0.0,0
3,205129,4,6,4,4,0.25,0.12139605462822459,0,0,0,0.0,0
3,179093,4,5,4,7,0.25,0.12139605462822459,0,0,0,0.0,0
3,64858,4,4,2,4,0.5,0.12139605462822459,0,0,0,0.0,0
3,54,4,3,4,3,0.5,0.12139605462822459,0,0,0,0.0,0
3,5543,4,8,3,2,0.0,0.12139605462822459,0,1,1,0.0,1
3,46370,4,5,4,3,0.25,0.12139605462822459,0,1,1,0.0,1
3,293764,4,8,5,2,0.0,0.12139605462822459,0,1,1,0.0,1
3,edge_5_229239,4,0,0,-1,0.5,0.12139605462822459,0,0,0,0.0,0
3,368756,4,5,2,2,0.25,0.12139605462822459,0,0,0,0.0,0
3,218569,4,8,4,2,0.0,0.12139605462822459,0,0,0,0.0,0
3,230537,4,3,3,3,0.5,0.12139605462822459,0,0,0,0.0,0
3,392593,4,4,2,2,0.5,0.12139605462822459,1,1,2,0.5,0
3,384076,4,8,3,3,0.25,0.12139605462822459,0,1,1,0.0,1
3,166,4,7,7,3,0.0,0.12139605462822459,0,0,0,0.0,0
3,5164,4,8,4,2,0.0,0.12139605462822459,0,0,0,0.0,0
3,261168,4,4,2,4,0.5,0.12139605462822459,0,0,0,0.0,0
3,368325,4,4,2,7,0.5,0.12139605462822459,0,0,0,0.0,0
3,336908,4,5,4,2,0.25,0.12139605462822459,0,0,0,0.0,0
3,30433,4,3,4,3,0.5,0.12139605462822459,0,1,1,0.0,1
3,240058,4,7,5,2,0.0,0.12139605462822459,0,0,0,0.0,0
3,2258,4,6,4,4,0.25,0.12139605462822459,0,0,0,0.0,0
3,278553,4,6,4,2,0.25,0.12139605462822459,0,0,0,0.0,0
3,282048,4,6,2,2,0.25,0.12139605462822459,1,1,2,0.5,0
3,9598,4,6,4,4,0.25,0.12139605462822459,0,0,0,0.0,0
3,301424,4,4,3,4,0.25,0.12139605462822459,0,0,0,0.0,0
3,edge_4954_49771,4,0,0,-1,0.5,0.12139605462822459,0,0,0,0.0,0
3,edge_4955_5543,4,0,0,-1,0.0,0.12139605462822459,0,1,1,0.0,1
3,edge_8_5543,4,0,0,-1,0.0,0.12139605462822459,0,1,1,0.0,1
3,edge_4955_388677,4,0,0,-1,0.0,0.12139605462822459,0,2,2,0.0,1
3,edge_191264_225170,4,0,0,-1,0.0,0.12139605462822459,0,0,0,0.0,0
3,edge_225170_228804,4,0,0,-1,0.5,0.12139605462822459,0,0,0,0.0,0
3,edge_286742_373052,4,0,0,-1,0.5,0.12139605462822459,0,0,0,0.0,0
3,edge_46_381518,4,0,0,-1,0.5,0.12139605462822459,0,0,0,0.0,0
3,edge_342833_381516,4,0,0,-1,0.5,0.12139605462822459,0,0,0,0.0,0
3,edge_346326_363585,4,0,0,-1,0.0,0.12139605462822459,0,0,0,0.0,0
3,edge_46_213559,4,0,0,-1,0.25,0.12139605462822459,0,0,0,0.0,0
3,edge_174667_256430,4,0,0,-1,0.0,0.12139605462822459,0,0,0,0.0,0
3,edge_49294_115536,4,0,0,-1,0.25,0.12139605462822459,0,0,0,0.0,0
3,edge_4954_115534,4,0,0,-1,0.0,0.12139605462822459,0,1,1,0.0,1
3,401929,3,6,2,2,0.0,0.09104704097116843,0,0,0,0.0,0
3,401538,3,6,2,3,0.0,0.09104704097116843,0,0,0,0.0,0
